'一下', 0.05152264241170282
'一天', 0.094591330272409
'一点', 0.0472956651362045
'一直', 0.03383239970442842
'一边', 0.172440696817592
'上', 0.050391836556445246
'下', 0.03243198583531579
'下车', 0.057480232272530664
'不', 0.02603575968490426
'不愧为', 0.06766479940885683
'不用', 0.11496046454506133
'不错', 0.03711109799987834
'中', 0.03383239970442842
'主要', 0.05152264241170282
'买', 0.15456792723510845
'争奇斗艳', 0.06766479940885683
'交通', 0.057480232272530664
'产生', 0.057480232272530664
'人山人海', 0.057480232272530664
'人潮', 0.06766479940885683
'今年', 0.057480232272530664
'代表', 0.0472956651362045
'以为', 0.0472956651362045
'以后', 0.057480232272530664
'优惠', 0.06766479940885683
'优秀', 0.057480232272530664
'传统', 0.0472956651362045
'但', 0.02997742266552101
'体现', 0.06766479940885683
'便利', 0.06766479940885683
'偶然', 0.06766479940885683
'元', 0.11721931418899637
'入口', 0.03538048541454879
'典范', 0.057480232272530664
'内', 0.03711109799987834
'准备', 0.057480232272530664
'出', 0.0472956651362045
'到', 0.020369134272652332
'前一天', 0.06766479940885683
'半夜里', 0.06766479940885683
'南京', 0.026926530863552175
'历史悠久', 0.06766479940885683
'又', 0.03538048541454879
'及时', 0.06766479940885683
'发生', 0.057480232272530664
'发短信', 0.06766479940885683
'只', 0.03711109799987834
'可', 0.0472956651362045
'号线', 0.06766479940885683
'各显', 0.06766479940885683
'后', 0.03243198583531579
'呢', 0.08803393368150918
'周末', 0.05152264241170282
'呼吸', 0.06766479940885683
'和', 0.07695331366957907
'品种', 0.06766479940885683
'园站', 0.057480232272530664
'国内', 0.13532959881771367
'在', 0.07481588182805252
'地方', 0.03243198583531579
'地铁', 0.06766479940885683
'多样', 0.06766479940885683
'天下第一', 0.06766479940885683
'季节', 0.04133807527537665
'对', 0.03538048541454879
'少', 0.05152264241170282
'就要', 0.057480232272530664
'巨大', 0.057480232272530664
'已', 0.0472956651362045
'希望', 0.06766479940885683
'帝王', 0.062307016278100966
'平时', 0.05152264241170282
'幸运', 0.06766479940885683
'建筑', 0.05207151936980852
'开', 0.05152264241170282
'当天', 0.13532959881771367
'影响', 0.0472956651362045
'很大', 0.03383239970442842
'心情', 0.057480232272530664
'情况', 0.06766479940885683
'成就', 0.0472956651362045
'我国', 0.05152264241170282
'才', 0.04133807527537665
'扫码', 0.057480232272530664
'找', 0.06766479940885683
'拍照', 0.057480232272530664
'换票', 0.06766479940885683
'提供', 0.057480232272530664
'提前', 0.0472956651362045
'改善', 0.06766479940885683
'整个', 0.03538048541454879
'文化', 0.04401696684075459
'新鲜空气', 0.06766479940885683
'方便', 0.06766479940885683
'早上', 0.06766479940885683
'旳', 0.06766479940885683
'明初', 0.04401696684075459
'明太祖', 0.026926530863552175
'明孝陵', 0.02798522696346614
'明清', 0.03383239970442842
'明清两代', 0.04401696684075459
'是', 0.060045404567585836
'是因为', 0.06766479940885683
'景区', 0.19521197166354856
'最为', 0.057480232272530664
'最大', 0.03383239970442842
'最美', 0.0472956651362045
'最高', 0.0472956651362045
'有', 0.03257965767632352
'有效', 0.06766479940885683
'有着', 0.04401696684075459
'期间', 0.06766479940885683
'本单', 0.06766479940885683
'朱元璋', 0.017690242707274397
'来', 0.031153508139050483
'来到', 0.05152264241170282
'梅山', 0.05152264241170282
'梅花', 0.0826761505507533
'梅花山', 0.031153508139050483
'梅花节', 0.13532959881771367
'步行', 0.0472956651362045
'没', 0.07814620945933091
'消息', 0.13532959881771367
'混在', 0.06766479940885683
'温度', 0.06766479940885683
'满地', 0.06766479940885683
'特别', 0.03711109799987834
'环境', 0.0472956651362045
'电话', 0.06766479940885683
'白', 0.06766479940885683
'皇家', 0.03538048541454879
'直接', 0.07076097082909757
'相结合', 0.057480232272530664
'眼前', 0.06766479940885683
'知道', 0.05152264241170282
'短信', 0.13532959881771367
